center,left,right,steering,throttle,reverse,
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_02_454.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_02_454.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_02_454.jpg,-0.03230917,0.2,0,14.9897
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_02_567.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_02_567.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_02_567.jpg,-0.03064204,0.2,0,14.56209
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_02_684.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_02_684.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_02_684.jpg,-0.02941012,0.2,0,14.46753
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_02_755.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_02_755.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_02_755.jpg,-0.02914535,0.2,0,14.45687
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_02_834.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_02_834.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_02_834.jpg,-0.02949743,0.2,0,14.46193
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_02_923.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_02_923.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_02_923.jpg,-0.03072911,0.2,0,14.45694
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_007.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_007.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_007.jpg,-0.03344419,0.2,0,14.46636
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_074.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_074.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_074.jpg,-0.08852549,0.2,0,14.45764
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_196.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_196.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_196.jpg,-0.1105568,0.2,0,14.56159
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_277.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_277.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_277.jpg,-0.1073254,0.2,0,14.52808
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_351.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_351.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_351.jpg,-0.1022624,0.2,0,14.55523
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_452.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_452.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_452.jpg,-0.09576657,0.2,0,15.07297
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_540.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_540.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_540.jpg,-0.09091293,0.2,0,15.08599
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_618.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_618.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_618.jpg,-0.08671,0.2,0,15.06226
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_685.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_685.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_685.jpg,-0.08395039,0.2,0,14.55062
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_764.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_764.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_764.jpg,-0.08109257,0.2,0,14.55039
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_854.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_854.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_854.jpg,-0.07901035,0.2,0,15.06639
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_03_940.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_03_940.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_03_940.jpg,-0.0786935,0.2,0,15.08919
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_011.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_011.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_011.jpg,-0.08021621,0.2,0,15.06747
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_091.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_091.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_091.jpg,-0.08435281,0.2,0,15.08849
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_194.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_194.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_194.jpg,-0.09679681,0.2,0,14.46491
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_273.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_273.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_273.jpg,-0.1678512,0.2,0,14.45752
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_354.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_354.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_354.jpg,-0.1692171,0.2,0,14.46116
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_438.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_438.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_438.jpg,-0.1614632,0.2,0,14.45928
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_506.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_506.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_506.jpg,-0.1545066,0.2,0,15.05672
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_585.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_585.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_585.jpg,-0.1449662,0.2,0,15.07035
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_656.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_656.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_656.jpg,-0.1359244,0.2,0,15.08488
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_763.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_763.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_763.jpg,-0.1258251,0.2,0,14.45909
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_849.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_849.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_849.jpg,-0.1171668,0.2,0,15.00272
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_04_939.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_04_939.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_04_939.jpg,-0.1114024,0.2,0,14.98999
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_023.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_023.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_023.jpg,-0.1067996,0.2,0,14.991
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_115.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_115.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_115.jpg,-0.1026346,0.2,0,14.55449
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_231.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_231.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_231.jpg,-0.1007278,0.2,0,14.45753
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_302.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_302.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_302.jpg,-0.1013862,0.2,0,15.07965
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_410.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_410.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_410.jpg,-0.1078678,0.2,0,14.98904
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_501.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_501.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_501.jpg,-0.119103,0.2,0,14.99003
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_594.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_594.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_594.jpg,-0.1114875,0.2,0,14.55383
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_682.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_682.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_682.jpg,-0.1035138,0.2,0,14.54106
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_753.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_753.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_753.jpg,-0.09618785,0.2,0,14.54922
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_865.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_865.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_865.jpg,-0.08794396,0.2,0,15.06699
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_05_939.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_05_939.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_05_939.jpg,-0.0819816,0.2,0,15.08791
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_011.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_011.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_011.jpg,-0.07677678,0.2,0,15.07278
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_083.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_083.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_083.jpg,-0.07322694,0.2,0,14.55206
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_158.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_158.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_158.jpg,-0.06925277,0.2,0,14.52957
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_250.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_250.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_250.jpg,-0.06497809,0.2,0,15.081
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_337.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_337.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_337.jpg,-0.06245576,0.2,0,15.08896
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_403.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_403.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_403.jpg,-0.06109243,0.2,0,14.52417
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_519.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_519.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_519.jpg,-0.05972395,0.2,0,14.45689
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_610.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_610.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_610.jpg,-0.0606432,0.2,0,14.99071
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_704.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_704.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_704.jpg,-0.06345687,0.2,0,14.98955
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_824.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_824.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_824.jpg,-0.07483445,0.2,0,15.09374
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_06_915.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_06_915.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_06_915.jpg,-0.02985998,0.2,0,14.46821
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_010.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_010.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_010.jpg,-0.02240759,0.2,0,14.9893
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_095.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_095.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_095.jpg,-0.0194186,0.2,0,14.99136
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_188.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_188.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_188.jpg,-0.01678194,0.2,0,14.52832
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_284.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_284.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_284.jpg,-0.01520903,0.2,0,14.56005
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_351.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_351.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_351.jpg,-0.01391711,0.2,0,14.52297
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_425.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_425.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_425.jpg,-0.01307288,0.2,0,14.99702
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_491.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_491.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_491.jpg,-0.01210941,0.2,0,14.98977
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_579.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_579.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_579.jpg,-0.01128537,0.2,0,14.99538
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_671.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_671.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_671.jpg,-0.01042846,0.2,0,14.52248
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_761.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_761.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_761.jpg,-0.009845978,0.2,0,14.56303
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_825.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_825.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_825.jpg,-0.009481064,0.2,0,14.98975
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_07_947.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_07_947.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_07_947.jpg,-0.008946368,0.2,0,15.09448
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_011.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_011.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_011.jpg,-0.00874074,0.2,0,15.05904
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_108.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_108.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_108.jpg,-0.008666108,0.2,0,15.09574
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_209.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_209.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_209.jpg,-0.008846236,0.2,0,14.46379
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_277.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_277.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_277.jpg,-0.009330027,0.2,0,14.45699
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_359.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_359.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_359.jpg,-0.01033156,0.2,0,14.46662
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_451.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_451.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_451.jpg,-0.1086803,0.2,0,14.98994
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_539.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_539.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_539.jpg,-0.1173218,0.2,0,15.00487
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_612.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_612.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_612.jpg,-0.1140548,0.2,0,14.99188
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_752.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_752.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_752.jpg,-0.1033825,0.2,0,14.45984
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_842.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_842.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_842.jpg,-0.09705018,0.2,0,14.46171
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_915.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_915.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_915.jpg,-0.09112111,0.2,0,14.45998
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_08_997.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_08_997.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_08_997.jpg,-0.08572564,0.2,0,14.47027
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_089.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_089.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_089.jpg,-0.07992478,0.2,0,14.99146
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_179.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_179.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_179.jpg,-0.07614042,0.2,0,14.99054
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_245.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_245.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_245.jpg,-0.07375393,0.2,0,14.46867
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_370.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_370.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_370.jpg,-0.07047667,0.2,0,14.53733
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_439.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_439.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_439.jpg,-0.06958655,0.2,0,14.54992
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_517.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_517.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_517.jpg,-0.06996686,0.2,0,14.53552
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_634.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_634.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_634.jpg,-0.07445221,0.2,0,14.45648
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_740.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_740.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_740.jpg,-0.08519095,0.2,0,14.99094
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_822.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_822.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_822.jpg,-0.02297672,0.2,0,14.99032
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_09_913.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_09_913.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_09_913.jpg,-0.01081496,0.2,0,14.55964
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_068.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_068.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_068.jpg,-0.006211212,0.2,0,14.99113
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_137.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_137.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_137.jpg,-0.004971657,0.2,0,14.98918
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_211.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_211.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_211.jpg,-0.004231388,0.2,0,14.9928
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_301.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_301.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_301.jpg,-0.003655405,0.2,0,14.98912
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_397.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_397.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_397.jpg,-0.003221444,0.2,0,14.55093
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_491.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_491.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_491.jpg,-0.002825092,0.2,0,15.07103
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_559.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_559.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_559.jpg,-0.002715752,0.2,0,14.54831
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_680.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_680.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_680.jpg,-0.002409102,0.2,0,14.46065
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_753.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_753.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_753.jpg,-0.002250006,0.2,0,14.46133
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_821.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_821.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_821.jpg,-0.002129779,0.2,0,15.07726
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_10_898.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_10_898.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_10_898.jpg,-0.002093527,0.2,0,15.0777
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_019.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_019.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_019.jpg,-0.001981001,0.2,0,14.99265
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_115.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_115.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_115.jpg,-0.001866709,0.2,0,14.54231
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_181.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_181.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_181.jpg,-0.00195675,0.2,0,14.99435
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_276.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_276.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_276.jpg,-0.001938829,0.2,0,14.54462
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_374.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_374.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_374.jpg,-0.002183118,0.2,0,15.07781
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_472.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_472.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_472.jpg,-0.0593779,0.2,0,14.46296
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_539.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_539.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_539.jpg,-0.08227389,0.2,0,15.07245
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_633.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_633.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_633.jpg,-0.08588327,0.2,0,14.46004
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_704.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_704.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_704.jpg,-0.08415617,0.2,0,15.07655
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_799.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_799.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_799.jpg,-0.07983708,0.2,0,14.46066
/home/jiwon/Documents/IMG/center_2018_03_04_08_55_11_865.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_55_11_865.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_55_11_865.jpg,-0.07714893,0.2,0,15.06787
